time, data
110.7177734375,-54.9003435114504
110.83984375,-54.9003435114504
110.9619140625,-53.6911832061069
111.083984375,-49.6606488549618
111.2060546875,-49.6606488549618
111.328125,-54.9003435114504
111.4501953125,-54.9003435114504
111.572265625,-54.9003435114504
111.6943359375,-54.9003435114504
111.81640625,-54.9003435114504
111.9384765625,-54.9003435114504
112.060546875,-54.9003435114504
112.1826171875,-54.9003435114504
112.3046875,-54.9003435114504
112.4267578125,-54.9003435114504
112.548828125,-54.9003435114504
112.6708984375,-54.9003435114504
112.79296875,-54.9003435114504
112.9150390625,-54.9003435114504
113.037109375,-54.9003435114504
113.1591796875,-54.9003435114504
113.28125,-54.9003435114504
113.4033203125,-54.9003435114504
113.525390625,-54.9003435114504
113.6474609375,-53.6911832061069
113.76953125,-54.9003435114504
113.8916015625,-53.6911832061069
114.013671875,-53.6911832061069
114.1357421875,-54.9003435114504
114.2578125,-54.9003435114504
114.3798828125,-54.9003435114504
114.501953125,-53.6911832061069
114.6240234375,-51.2728625954198
114.74609375,-54.9003435114504
114.8681640625,-54.9003435114504
114.990234375,-54.9003435114504
115.1123046875,-54.9003435114504
115.234375,-54.9003435114504
115.3564453125,-54.9003435114504
115.478515625,-54.9003435114504
115.6005859375,-54.9003435114504
115.72265625,-54.9003435114504
115.8447265625,-54.9003435114504
115.966796875,-54.9003435114504
116.0888671875,-54.9003435114504
116.2109375,-53.6911832061069
116.3330078125,-51.6759160305343
116.455078125,-54.9003435114504
116.5771484375,-54.9003435114504
116.69921875,-54.9003435114504
116.8212890625,-54.9003435114504
116.943359375,-54.9003435114504
117.0654296875,-54.9003435114504
117.1875,-54.9003435114504
117.3095703125,-54.9003435114504
117.431640625,-54.9003435114504
117.5537109375,-54.9003435114504
117.67578125,-54.9003435114504
117.7978515625,-54.9003435114504
117.919921875,-54.9003435114504
118.0419921875,-54.9003435114504
118.1640625,-54.9003435114504
118.2861328125,-54.9003435114504
118.408203125,-53.6911832061069
118.5302734375,-54.9003435114504
118.65234375,-54.9003435114504
118.7744140625,-48.8545419847328
118.896484375,-50.8698091603053
119.0185546875,-54.9003435114504
119.140625,-54.9003435114504
119.2626953125,-54.9003435114504
119.384765625,-53.6911832061069
119.5068359375,-54.9003435114504
119.62890625,-54.9003435114504
119.7509765625,-54.9003435114504
119.873046875,-54.9003435114504
119.9951171875,-54.9003435114504
120.1171875,-53.6911832061069
120.2392578125,-54.9003435114504
120.361328125,-54.9003435114504
120.4833984375,-54.9003435114504
120.60546875,-54.9003435114504
120.7275390625,-54.9003435114504
120.849609375,-54.9003435114504
120.9716796875,-54.9003435114504
121.09375,-45.2270610687023
121.2158203125,-39.1812595419847
121.337890625,-46.8392748091603
121.4599609375,-54.9003435114504
121.58203125,-54.9003435114504
121.7041015625,-54.9003435114504
121.826171875,-54.9003435114504
121.9482421875,-54.9003435114504
122.0703125,-53.6911832061069
122.1923828125,-54.9003435114504
122.314453125,-54.9003435114504
122.4365234375,-54.9003435114504
122.55859375,-54.9003435114504
122.6806640625,-54.9003435114504
122.802734375,-54.9003435114504
122.9248046875,-54.9003435114504
123.046875,-54.9003435114504
123.1689453125,-54.9003435114504
123.291015625,-54.9003435114504
123.4130859375,-54.9003435114504
123.53515625,-54.9003435114504
123.6572265625,-48.4514885496183
123.779296875,-48.4514885496183
123.9013671875,-54.9003435114504
124.0234375,-53.6911832061069
124.1455078125,-54.9003435114504
124.267578125,-54.9003435114504
124.3896484375,-54.9003435114504
124.51171875,-54.9003435114504
124.6337890625,-54.9003435114504
124.755859375,-54.9003435114504
124.8779296875,-54.9003435114504
